order_id,product_id,category,sub_category,cost_price,list_price,quantity,discount_percent,discount_amount,sale_price,profit
7323,TEC-AC-10004353,Technology,Accessories,90.0,100.0,2,2.0,2.0,98.0,8.0
7324,FUR-FU-10001934,Furniture,Furnishings,40.0,40.0,2,3.0,1.2,38.8,-1.2
7325,OFF-LA-10003766,Office Supplies,Labels,10.0,10.0,3,4.0,0.4,9.6,-0.4
7326,OFF-AP-10004540,Office Supplies,Appliances,330.0,400.0,5,4.0,16.0,384.0,54.0
7327,OFF-BI-10001543,Office Supplies,Binders,30.0,30.0,1,5.0,1.5,28.5,-1.5
7328,FUR-FU-10004597,Furniture,Furnishings,100.0,110.0,2,4.0,4.4,105.6,5.6
7329,TEC-MA-10001148,Technology,Machines,1110.0,1280.0,4,4.0,51.2,1228.8,118.8
7330,OFF-ST-10000078,Office Supplies,Storage,1540.0,1860.0,7,5.0,93.0,1767.0,227.0
7331,FUR-FU-10001037,Furniture,Furnishings,20.0,20.0,6,5.0,1.0,19.0,-1.0
7332,TEC-PH-10001433,Technology,Phones,50.0,60.0,1,4.0,2.4,57.6,7.6
7333,OFF-BI-10003007,Office Supplies,Binders,70.0,80.0,7,3.0,2.4,77.6,7.6
7334,FUR-FU-10001290,Furniture,Furnishings,60.0,70.0,2,4.0,2.8,67.2,7.2
7335,FUR-FU-10000087,Furniture,Furnishings,40.0,50.0,3,2.0,1.0,49.0,9.0
7336,TEC-AC-10002049,Technology,Accessories,790.0,840.0,2,2.0,16.8,823.2,33.2
7337,FUR-BO-10002613,Furniture,Bookcases,400.0,450.0,2,5.0,22.5,427.5,27.5
7338,OFF-ST-10004950,Office Supplies,Storage,20.0,20.0,1,3.0,0.6,19.4,-0.6
7339,FUR-CH-10004875,Furniture,Chairs,170.0,190.0,3,5.0,9.5,180.5,10.5
7340,OFF-AR-10003190,Office Supplies,Art,10.0,10.0,2,5.0,0.5,9.5,-0.5
7341,FUR-CH-10000553,Furniture,Chairs,60.0,70.0,2,5.0,3.5,66.5,6.5
7342,OFF-LA-10002762,Office Supplies,Labels,140.0,160.0,13,2.0,3.2,156.8,16.8
7343,FUR-FU-10000719,Furniture,Furnishings,20.0,30.0,3,4.0,1.2,28.8,8.8
7344,OFF-ST-10000563,Office Supplies,Storage,180.0,190.0,6,4.0,7.6,182.4,2.4
7345,FUR-TA-10004289,Furniture,Tables,580.0,720.0,6,5.0,36.0,684.0,104.0
7346,TEC-PH-10003555,Technology,Phones,60.0,70.0,4,5.0,3.5,66.5,6.5
7347,OFF-AR-10001958,Office Supplies,Art,10.0,10.0,1,5.0,0.5,9.5,-0.5
7348,FUR-CH-10000225,Furniture,Chairs,50.0,60.0,1,5.0,3.0,57.0,7.0
7349,OFF-AP-10002534,Office Supplies,Appliances,150.0,180.0,3,4.0,7.2,172.8,22.8
7350,OFF-BI-10000301,Office Supplies,Binders,40.0,40.0,6,3.0,1.2,38.8,-1.2
7351,OFF-BI-10003460,Office Supplies,Binders,20.0,20.0,5,5.0,1.0,19.0,-1.0
7352,TEC-AC-10001772,Technology,Accessories,90.0,110.0,7,5.0,5.5,104.5,14.5
7353,TEC-PH-10003505,Technology,Phones,410.0,450.0,8,5.0,22.5,427.5,17.5
7354,OFF-LA-10004484,Office Supplies,Labels,20.0,20.0,5,3.0,0.6,19.4,-0.6
7355,OFF-PA-10001593,Office Supplies,Paper,30.0,30.0,5,3.0,0.9,29.1,-0.9
7356,OFF-BI-10004139,Office Supplies,Binders,100.0,120.0,8,4.0,4.8,115.2,15.2
7357,OFF-AR-10001315,Office Supplies,Art,0.0,0.0,1,2.0,0.0,0.0,0.0
7358,FUR-FU-10001488,Furniture,Furnishings,140.0,170.0,2,4.0,6.8,163.2,23.2
7359,TEC-PH-10002170,Technology,Phones,210.0,250.0,6,3.0,7.5,242.5,32.5
7360,FUR-TA-10004575,Furniture,Tables,460.0,520.0,3,3.0,15.6,504.4,44.4
7361,OFF-PA-10000809,Office Supplies,Paper,20.0,20.0,3,5.0,1.0,19.0,-1.0
7362,FUR-CH-10000225,Furniture,Chairs,160.0,190.0,3,2.0,3.8,186.2,26.2
7363,OFF-BI-10003707,Office Supplies,Binders,40.0,40.0,3,3.0,1.2,38.8,-1.2
7364,TEC-PH-10004539,Technology,Phones,280.0,340.0,3,2.0,6.8,333.2,53.2
7365,OFF-FA-10004076,Office Supplies,Fasteners,10.0,10.0,8,5.0,0.5,9.5,-0.5
7366,OFF-BI-10003166,Office Supplies,Binders,10.0,10.0,2,2.0,0.2,9.8,-0.2
7367,OFF-ST-10002301,Office Supplies,Storage,30.0,30.0,2,4.0,1.2,28.8,-1.2
7368,FUR-CH-10002647,Furniture,Chairs,310.0,350.0,7,3.0,10.5,339.5,29.5
7369,OFF-BI-10004654,Office Supplies,Binders,20.0,20.0,3,4.0,0.8,19.2,-0.8
7370,OFF-LA-10001175,Office Supplies,Labels,0.0,0.0,2,5.0,0.0,0.0,0.0
7371,TEC-PH-10001336,Technology,Phones,240.0,260.0,2,3.0,7.8,252.2,12.2
7372,OFF-ST-10000760,Office Supplies,Storage,130.0,150.0,11,4.0,6.0,144.0,14.0
7373,OFF-ST-10002301,Office Supplies,Storage,50.0,60.0,3,4.0,2.4,57.6,7.6
7374,OFF-SU-10004884,Office Supplies,Supplies,90.0,110.0,7,5.0,5.5,104.5,14.5
7375,OFF-FA-10003112,Office Supplies,Fasteners,10.0,10.0,1,3.0,0.3,9.7,-0.3
7376,OFF-BI-10000069,Office Supplies,Binders,30.0,40.0,3,4.0,1.6,38.4,8.4
7377,OFF-AR-10001958,Office Supplies,Art,50.0,50.0,4,2.0,1.0,49.0,-1.0
7378,OFF-ST-10001321,Office Supplies,Storage,70.0,90.0,6,3.0,2.7,87.3,17.3
7379,OFF-AR-10003504,Office Supplies,Art,10.0,10.0,3,3.0,0.3,9.7,-0.3
7380,OFF-ST-10000419,Office Supplies,Storage,30.0,40.0,3,5.0,2.0,38.0,8.0
7381,OFF-LA-10004559,Office Supplies,Labels,10.0,10.0,5,5.0,0.5,9.5,-0.5
7382,TEC-PH-10001644,Technology,Phones,130.0,150.0,5,3.0,4.5,145.5,15.5
7383,OFF-SU-10004782,Office Supplies,Supplies,20.0,20.0,2,2.0,0.4,19.6,-0.4
7384,OFF-PA-10002250,Office Supplies,Paper,20.0,20.0,3,4.0,0.8,19.2,-0.8
7385,OFF-AP-10001394,Office Supplies,Appliances,340.0,380.0,2,4.0,15.2,364.8,24.8
7386,OFF-PA-10001838,Office Supplies,Paper,20.0,20.0,3,3.0,0.6,19.4,-0.6
7387,OFF-ST-10004340,Office Supplies,Storage,300.0,370.0,6,2.0,7.4,362.6,62.6
7388,FUR-FU-10003664,Furniture,Furnishings,1190.0,1340.0,14,3.0,40.2,1299.8,109.8
7389,TEC-PH-10004897,Technology,Phones,30.0,30.0,3,3.0,0.9,29.1,-0.9
7390,FUR-CH-10000454,Furniture,Chairs,350.0,390.0,2,2.0,7.8,382.2,32.2
7391,FUR-FU-10004017,Furniture,Furnishings,90.0,100.0,5,2.0,2.0,98.0,8.0
7392,OFF-PA-10000241,Office Supplies,Paper,60.0,70.0,3,4.0,2.8,67.2,7.2
7393,OFF-PA-10003016,Office Supplies,Paper,20.0,20.0,5,4.0,0.8,19.2,-0.8
7394,OFF-AR-10001615,Office Supplies,Art,60.0,60.0,3,3.0,1.8,58.2,-1.8
7395,OFF-PA-10002713,Office Supplies,Paper,30.0,30.0,5,5.0,1.5,28.5,-1.5
7396,FUR-TA-10002958,Furniture,Tables,280.0,310.0,2,4.0,12.4,297.6,17.6
7397,FUR-CH-10003746,Furniture,Chairs,740.0,870.0,3,3.0,26.1,843.9,103.9
7398,OFF-AP-10003217,Office Supplies,Appliances,720.0,800.0,6,4.0,32.0,768.0,48.0
7399,OFF-PA-10001526,Office Supplies,Paper,30.0,40.0,9,2.0,0.8,39.2,9.2
7400,TEC-AC-10002857,Technology,Accessories,20.0,20.0,4,4.0,0.8,19.2,-0.8
7401,FUR-FU-10003039,Furniture,Furnishings,40.0,40.0,1,3.0,1.2,38.8,-1.2
7402,OFF-PA-10002615,Office Supplies,Paper,30.0,30.0,7,3.0,0.9,29.1,-0.9
7403,OFF-SU-10002573,Office Supplies,Supplies,60.0,70.0,4,3.0,2.1,67.9,7.9
7404,FUR-BO-10004015,Furniture,Bookcases,430.0,510.0,5,3.0,15.3,494.7,64.7
7405,FUR-FU-10001979,Furniture,Furnishings,100.0,120.0,3,2.0,2.4,117.6,17.6
7406,FUR-CH-10003833,Furniture,Chairs,90.0,100.0,2,5.0,5.0,95.0,5.0
7407,FUR-CH-10004495,Furniture,Chairs,680.0,720.0,3,2.0,14.4,705.6,25.6
7408,OFF-LA-10001613,Office Supplies,Labels,10.0,10.0,5,4.0,0.4,9.6,-0.4
7409,FUR-FU-10003247,Furniture,Furnishings,140.0,170.0,8,3.0,5.1,164.9,24.9
7410,FUR-TA-10004442,Furniture,Tables,150.0,170.0,1,3.0,5.1,164.9,14.9
7411,TEC-AC-10001314,Technology,Accessories,90.0,100.0,2,2.0,2.0,98.0,8.0
7412,TEC-PH-10001619,Technology,Phones,140.0,160.0,1,5.0,8.0,152.0,12.0
7413,TEC-AC-10002323,Technology,Accessories,30.0,40.0,2,2.0,0.8,39.2,9.2
7414,FUR-FU-10000820,Furniture,Furnishings,10.0,10.0,1,5.0,0.5,9.5,-0.5
7415,FUR-CH-10004287,Furniture,Chairs,320.0,390.0,2,3.0,11.7,378.3,58.3
7416,TEC-AC-10000474,Technology,Accessories,330.0,380.0,5,5.0,19.0,361.0,31.0
7417,TEC-PH-10001494,Technology,Phones,450.0,540.0,3,4.0,21.6,518.4,68.4
7418,OFF-PA-10004996,Office Supplies,Paper,40.0,40.0,5,2.0,0.8,39.2,-0.8
7419,OFF-BI-10004318,Office Supplies,Binders,50.0,50.0,1,5.0,2.5,47.5,-2.5
7420,OFF-ST-10002574,Office Supplies,Storage,520.0,550.0,5,5.0,27.5,522.5,2.5
7421,OFF-BI-10002353,Office Supplies,Binders,20.0,20.0,5,3.0,0.6,19.4,-0.6
7422,OFF-ST-10003641,Office Supplies,Storage,110.0,130.0,2,2.0,2.6,127.4,17.4
7423,TEC-MA-10001148,Technology,Machines,420.0,450.0,3,4.0,18.0,432.0,12.0
7424,OFF-AP-10000026,Office Supplies,Appliances,190.0,200.0,4,3.0,6.0,194.0,4.0
7425,FUR-FU-10003878,Furniture,Furnishings,40.0,40.0,3,4.0,1.6,38.4,-1.6
7426,FUR-CH-10001146,Furniture,Chairs,70.0,90.0,2,3.0,2.7,87.3,17.3
7427,FUR-FU-10003919,Furniture,Furnishings,30.0,30.0,2,3.0,0.9,29.1,-0.9
7428,OFF-BI-10000605,Office Supplies,Binders,10.0,10.0,3,4.0,0.4,9.6,-0.4
7429,OFF-BI-10000309,Office Supplies,Binders,30.0,30.0,2,4.0,1.2,28.8,-1.2
7430,OFF-PA-10003349,Office Supplies,Paper,10.0,10.0,2,4.0,0.4,9.6,-0.4
7431,OFF-PA-10003063,Office Supplies,Paper,20.0,20.0,4,5.0,1.0,19.0,-1.0
7432,OFF-AP-10003971,Office Supplies,Appliances,20.0,30.0,3,4.0,1.2,28.8,8.8
7433,OFF-FA-10004838,Office Supplies,Fasteners,0.0,0.0,3,3.0,0.0,0.0,0.0
7434,OFF-BI-10001097,Office Supplies,Binders,10.0,10.0,5,2.0,0.2,9.8,-0.2
7435,OFF-BI-10000605,Office Supplies,Binders,10.0,10.0,3,4.0,0.4,9.6,-0.4
7436,OFF-BI-10003314,Office Supplies,Binders,20.0,20.0,6,4.0,0.8,19.2,-0.8
7437,OFF-AR-10002067,Office Supplies,Art,90.0,100.0,5,2.0,2.0,98.0,8.0
7438,OFF-BI-10001031,Office Supplies,Binders,20.0,20.0,5,5.0,1.0,19.0,-1.0
7439,FUR-FU-10003832,Furniture,Furnishings,50.0,50.0,5,2.0,1.0,49.0,-1.0
7440,OFF-BI-10000138,Office Supplies,Binders,20.0,20.0,5,3.0,0.6,19.4,-0.6
7441,FUR-TA-10004607,Furniture,Tables,190.0,240.0,2,5.0,12.0,228.0,38.0
7442,OFF-LA-10003148,Office Supplies,Labels,20.0,20.0,3,2.0,0.4,19.6,-0.4
7443,OFF-PA-10001804,Office Supplies,Paper,10.0,10.0,2,3.0,0.3,9.7,-0.3
7444,OFF-ST-10000036,Office Supplies,Storage,220.0,240.0,3,3.0,7.2,232.8,12.8
7445,OFF-PA-10001166,Office Supplies,Paper,10.0,10.0,1,5.0,0.5,9.5,-0.5
7446,OFF-PA-10001033,Office Supplies,Paper,60.0,70.0,2,4.0,2.8,67.2,7.2
7447,FUR-FU-10004597,Furniture,Furnishings,20.0,20.0,1,2.0,0.4,19.6,-0.4
7448,OFF-PA-10000418,Office Supplies,Paper,350.0,420.0,5,5.0,21.0,399.0,49.0
7449,FUR-FU-10004090,Furniture,Furnishings,70.0,90.0,5,5.0,4.5,85.5,15.5
7450,OFF-AR-10000390,Office Supplies,Art,10.0,10.0,3,3.0,0.3,9.7,-0.3
7451,FUR-CH-10003774,Furniture,Chairs,260.0,320.0,5,4.0,12.8,307.2,47.2
7452,OFF-BI-10002412,Office Supplies,Binders,10.0,10.0,5,3.0,0.3,9.7,-0.3
7453,TEC-PH-10002415,Technology,Phones,1350.0,1420.0,6,5.0,71.0,1349.0,-1.0
7454,TEC-PH-10003505,Technology,Phones,140.0,150.0,2,4.0,6.0,144.0,4.0
7455,OFF-LA-10003663,Office Supplies,Labels,10.0,10.0,4,3.0,0.3,9.7,-0.3
7456,OFF-ST-10001780,Office Supplies,Storage,850.0,1040.0,2,2.0,20.8,1019.2,169.2
7457,TEC-PH-10002033,Technology,Phones,520.0,570.0,2,4.0,22.8,547.2,27.2
7458,OFF-BI-10001036,Office Supplies,Binders,10.0,10.0,1,5.0,0.5,9.5,-0.5
7459,FUR-FU-10001468,Furniture,Furnishings,1020.0,1200.0,7,3.0,36.0,1164.0,144.0
7460,FUR-BO-10001519,Furniture,Bookcases,470.0,520.0,9,3.0,15.6,504.4,34.4
7461,TEC-CO-10001943,Technology,Copiers,530.0,640.0,4,4.0,25.6,614.4,84.4
7462,OFF-PA-10003127,Office Supplies,Paper,40.0,50.0,2,3.0,1.5,48.5,8.5
7463,TEC-AC-10002076,Technology,Accessories,460.0,540.0,9,5.0,27.0,513.0,53.0
7464,OFF-AR-10003338,Office Supplies,Art,10.0,10.0,2,5.0,0.5,9.5,-0.5
7465,OFF-PA-10004610,Office Supplies,Paper,20.0,30.0,8,5.0,1.5,28.5,8.5
7466,OFF-ST-10001272,Office Supplies,Storage,240.0,260.0,2,4.0,10.4,249.6,9.6
7467,OFF-AP-10001366,Office Supplies,Appliances,80.0,90.0,8,2.0,1.8,88.2,8.2
7468,FUR-FU-10001424,Furniture,Furnishings,30.0,30.0,4,3.0,0.9,29.1,-0.9
7469,OFF-PA-10000349,Office Supplies,Paper,10.0,10.0,3,5.0,0.5,9.5,-0.5
7470,FUR-FU-10002456,Furniture,Furnishings,10.0,10.0,2,4.0,0.4,9.6,-0.4
7471,OFF-BI-10002609,Office Supplies,Binders,0.0,0.0,4,4.0,0.0,0.0,0.0
7472,OFF-ST-10001522,Office Supplies,Storage,140.0,150.0,2,2.0,3.0,147.0,7.0
7473,TEC-CO-10000971,Technology,Copiers,1410.0,1500.0,5,2.0,30.0,1470.0,60.0
7474,OFF-AR-10000034,Office Supplies,Art,10.0,10.0,4,3.0,0.3,9.7,-0.3
7475,FUR-CH-10004063,Furniture,Chairs,2290.0,2570.0,9,3.0,77.1,2492.9,202.9
7476,OFF-BI-10004632,Office Supplies,Binders,570.0,610.0,2,5.0,30.5,579.5,9.5
7477,OFF-AR-10001662,Office Supplies,Art,10.0,10.0,2,3.0,0.3,9.7,-0.3
7478,TEC-PH-10004977,Technology,Phones,330.0,390.0,2,4.0,15.6,374.4,44.4
7479,TEC-PH-10004539,Technology,Phones,630.0,760.0,4,5.0,38.0,722.0,92.0
7480,OFF-FA-10001883,Office Supplies,Fasteners,30.0,30.0,4,4.0,1.2,28.8,-1.2
7481,OFF-PA-10000955,Office Supplies,Paper,10.0,10.0,1,4.0,0.4,9.6,-0.4
7482,OFF-EN-10002500,Office Supplies,Envelopes,10.0,10.0,1,3.0,0.3,9.7,-0.3
7483,OFF-BI-10004654,Office Supplies,Binders,20.0,20.0,4,5.0,1.0,19.0,-1.0
7484,FUR-CH-10003774,Furniture,Chairs,360.0,450.0,7,4.0,18.0,432.0,72.0
7485,OFF-AR-10004707,Office Supplies,Art,0.0,0.0,1,4.0,0.0,0.0,0.0
7486,OFF-BI-10004040,Office Supplies,Binders,20.0,30.0,5,5.0,1.5,28.5,8.5
7487,OFF-PA-10001184,Office Supplies,Paper,20.0,30.0,5,2.0,0.6,29.4,9.4
7488,TEC-AC-10004145,Technology,Accessories,2120.0,2250.0,9,3.0,67.5,2182.5,62.5
7489,FUR-TA-10003473,Furniture,Tables,1000.0,1050.0,4,5.0,52.5,997.5,-2.5
7490,OFF-PA-10003172,Office Supplies,Paper,10.0,10.0,2,2.0,0.2,9.8,-0.2
7491,FUR-FU-10003799,Furniture,Furnishings,90.0,110.0,6,2.0,2.2,107.8,17.8
7492,TEC-PH-10002583,Technology,Phones,110.0,120.0,6,4.0,4.8,115.2,5.2
7493,OFF-PA-10004239,Office Supplies,Paper,10.0,10.0,3,4.0,0.4,9.6,-0.4
7494,FUR-TA-10002855,Furniture,Tables,460.0,510.0,5,5.0,25.5,484.5,24.5
7495,OFF-AP-10001626,Office Supplies,Appliances,0.0,0.0,2,3.0,0.0,0.0,0.0
7496,OFF-BI-10004022,Office Supplies,Binders,0.0,0.0,2,2.0,0.0,0.0,0.0
7497,FUR-FU-10003601,Furniture,Furnishings,230.0,280.0,3,5.0,14.0,266.0,36.0
7498,OFF-FA-10000490,Office Supplies,Fasteners,0.0,0.0,4,5.0,0.0,0.0,0.0
7499,OFF-AR-10004042,Office Supplies,Art,60.0,70.0,4,4.0,2.8,67.2,7.2
7500,FUR-FU-10002960,Furniture,Furnishings,20.0,20.0,3,4.0,0.8,19.2,-0.8
7501,TEC-AC-10000991,Technology,Accessories,120.0,140.0,3,3.0,4.2,135.8,15.8
7502,TEC-PH-10004977,Technology,Phones,410.0,470.0,3,3.0,14.1,455.9,45.9
7503,OFF-AR-10000817,Office Supplies,Art,10.0,10.0,2,3.0,0.3,9.7,-0.3
7504,TEC-PH-10002447,Technology,Phones,140.0,160.0,1,4.0,6.4,153.6,13.6
7505,OFF-EN-10003134,Office Supplies,Envelopes,20.0,20.0,2,2.0,0.4,19.6,-0.4
7506,OFF-BI-10000309,Office Supplies,Binders,10.0,10.0,4,4.0,0.4,9.6,-0.4
7507,TEC-PH-10001615,Technology,Phones,40.0,50.0,2,4.0,2.0,48.0,8.0
7508,OFF-ST-10003208,Office Supplies,Storage,300.0,360.0,2,4.0,14.4,345.6,45.6
7509,OFF-PA-10000605,Office Supplies,Paper,10.0,10.0,2,2.0,0.2,9.8,-0.2
7510,TEC-PH-10000560,Technology,Phones,1720.0,1890.0,9,3.0,56.7,1833.3,113.3
7511,OFF-ST-10003455,Office Supplies,Storage,50.0,60.0,5,4.0,2.4,57.6,7.6
7512,FUR-FU-10002937,Furniture,Furnishings,350.0,400.0,5,4.0,16.0,384.0,34.0
7513,OFF-ST-10001837,Office Supplies,Storage,190.0,240.0,7,2.0,4.8,235.2,45.2
7514,OFF-AR-10004757,Office Supplies,Art,10.0,10.0,5,2.0,0.2,9.8,-0.2
7515,OFF-BI-10004236,Office Supplies,Binders,30.0,30.0,2,5.0,1.5,28.5,-1.5
7516,OFF-AP-10000159,Office Supplies,Appliances,180.0,210.0,5,4.0,8.4,201.6,21.6
7517,OFF-BI-10003274,Office Supplies,Binders,20.0,20.0,4,4.0,0.8,19.2,-0.8
7518,TEC-AC-10001013,Technology,Accessories,120.0,150.0,5,4.0,6.0,144.0,24.0
7519,OFF-ST-10004963,Office Supplies,Storage,20.0,20.0,1,2.0,0.4,19.6,-0.4
7520,OFF-LA-10004409,Office Supplies,Labels,10.0,10.0,2,5.0,0.5,9.5,-0.5
7521,TEC-CO-10001046,Technology,Copiers,1160.0,1400.0,2,2.0,28.0,1372.0,212.0
7522,OFF-BI-10002824,Office Supplies,Binders,10.0,10.0,2,3.0,0.3,9.7,-0.3
7523,OFF-BI-10001757,Office Supplies,Binders,10.0,10.0,6,2.0,0.2,9.8,-0.2
7524,FUR-CH-10004477,Furniture,Chairs,70.0,90.0,2,3.0,2.7,87.3,17.3
7525,OFF-EN-10003072,Office Supplies,Envelopes,20.0,20.0,7,5.0,1.0,19.0,-1.0
7526,FUR-CH-10003973,Furniture,Chairs,1420.0,1490.0,5,4.0,59.6,1430.4,10.4
7527,OFF-EN-10001028,Office Supplies,Envelopes,60.0,70.0,6,2.0,1.4,68.6,8.6
7528,FUR-FU-10003829,Furniture,Furnishings,10.0,10.0,3,4.0,0.4,9.6,-0.4
7529,OFF-PA-10002245,Office Supplies,Paper,30.0,40.0,6,5.0,2.0,38.0,8.0
7530,OFF-BI-10002215,Office Supplies,Binders,20.0,20.0,3,3.0,0.6,19.4,-0.6
7531,OFF-BI-10003925,Office Supplies,Binders,790.0,930.0,3,3.0,27.9,902.1,112.1
7532,FUR-FU-10002298,Furniture,Furnishings,240.0,270.0,3,5.0,13.5,256.5,16.5
7533,FUR-CH-10004853,Furniture,Chairs,460.0,480.0,4,2.0,9.6,470.4,10.4
7534,FUR-CH-10002880,Furniture,Chairs,170.0,200.0,2,2.0,4.0,196.0,26.0
7535,FUR-BO-10004709,Furniture,Bookcases,210.0,230.0,5,5.0,11.5,218.5,8.5
7536,OFF-SU-10004231,Office Supplies,Supplies,30.0,30.0,3,2.0,0.6,29.4,-0.6
7537,FUR-FU-10000820,Furniture,Furnishings,10.0,10.0,2,3.0,0.3,9.7,-0.3
7538,OFF-PA-10001736,Office Supplies,Paper,60.0,70.0,2,4.0,2.8,67.2,7.2
7539,OFF-ST-10003306,Office Supplies,Storage,100.0,110.0,1,4.0,4.4,105.6,5.6
7540,OFF-BI-10003707,Office Supplies,Binders,30.0,40.0,8,5.0,2.0,38.0,8.0
7541,FUR-BO-10003546,Furniture,Bookcases,210.0,240.0,8,2.0,4.8,235.2,25.2
7542,TEC-PH-10000213,Technology,Phones,40.0,50.0,2,2.0,1.0,49.0,9.0
7543,FUR-FU-10001488,Furniture,Furnishings,470.0,510.0,6,2.0,10.2,499.8,29.8
7544,TEC-PH-10004833,Technology,Phones,60.0,60.0,6,2.0,1.2,58.8,-1.2
7545,FUR-CH-10002335,Furniture,Chairs,780.0,910.0,5,5.0,45.5,864.5,84.5
7546,TEC-PH-10001128,Technology,Phones,600.0,720.0,6,2.0,14.4,705.6,105.6
7547,TEC-PH-10004667,Technology,Phones,650.0,760.0,7,2.0,15.2,744.8,94.8
7548,OFF-BI-10004817,Office Supplies,Binders,10.0,10.0,5,3.0,0.3,9.7,-0.3
7549,OFF-BI-10004140,Office Supplies,Binders,0.0,0.0,1,3.0,0.0,0.0,0.0
7550,FUR-FU-10004671,Furniture,Furnishings,20.0,20.0,3,2.0,0.4,19.6,-0.4
7551,OFF-EN-10002592,Office Supplies,Envelopes,20.0,30.0,3,2.0,0.6,29.4,9.4
7552,TEC-PH-10004447,Technology,Phones,730.0,830.0,6,2.0,16.6,813.4,83.4
7553,OFF-BI-10003669,Office Supplies,Binders,10.0,10.0,3,2.0,0.2,9.8,-0.2
7554,OFF-PA-10000223,Office Supplies,Paper,30.0,30.0,4,5.0,1.5,28.5,-1.5
7555,FUR-BO-10004467,Furniture,Bookcases,290.0,350.0,7,3.0,10.5,339.5,49.5
7556,OFF-AR-10000716,Office Supplies,Art,20.0,20.0,5,4.0,0.8,19.2,-0.8
7557,OFF-PA-10003641,Office Supplies,Paper,150.0,160.0,6,2.0,3.2,156.8,6.8
7558,OFF-BI-10004519,Office Supplies,Binders,470.0,500.0,3,3.0,15.0,485.0,15.0
7559,OFF-AP-10002518,Office Supplies,Appliances,470.0,530.0,3,4.0,21.2,508.8,38.8
7560,OFF-PA-10000806,Office Supplies,Paper,150.0,170.0,3,5.0,8.5,161.5,11.5
7561,FUR-FU-10003142,Furniture,Furnishings,20.0,30.0,6,5.0,1.5,28.5,8.5
7562,FUR-CH-10000454,Furniture,Chairs,160.0,170.0,1,4.0,6.8,163.2,3.2
7563,FUR-BO-10003894,Furniture,Bookcases,190.0,200.0,4,4.0,8.0,192.0,2.0
7564,TEC-AC-10001714,Technology,Accessories,60.0,60.0,2,4.0,2.4,57.6,-2.4
7565,FUR-CH-10001190,Furniture,Chairs,410.0,440.0,4,5.0,22.0,418.0,8.0
7566,FUR-BO-10000468,Furniture,Bookcases,50.0,50.0,1,3.0,1.5,48.5,-1.5
7567,TEC-AC-10001998,Technology,Accessories,50.0,50.0,3,5.0,2.5,47.5,-2.5
7568,OFF-PA-10001534,Office Supplies,Paper,20.0,20.0,4,2.0,0.4,19.6,-0.4
7569,OFF-AR-10003045,Office Supplies,Art,20.0,30.0,9,3.0,0.9,29.1,9.1
7570,OFF-PA-10001363,Office Supplies,Paper,50.0,50.0,4,4.0,2.0,48.0,-2.0
7571,OFF-FA-10002280,Office Supplies,Fasteners,20.0,20.0,3,3.0,0.6,19.4,-0.6
7572,OFF-ST-10003479,Office Supplies,Storage,170.0,190.0,5,2.0,3.8,186.2,16.2
7573,FUR-TA-10004607,Furniture,Tables,540.0,590.0,4,4.0,23.6,566.4,26.4
7574,OFF-AR-10001022,Office Supplies,Art,0.0,0.0,1,3.0,0.0,0.0,0.0
7575,OFF-ST-10004186,Office Supplies,Storage,210.0,220.0,2,5.0,11.0,209.0,-1.0
7576,TEC-AC-10000865,Technology,Accessories,220.0,240.0,4,5.0,12.0,228.0,8.0
7577,TEC-AC-10000023,Technology,Accessories,30.0,40.0,2,2.0,0.8,39.2,9.2
7578,TEC-PH-10001750,Technology,Phones,50.0,50.0,1,2.0,1.0,49.0,-1.0
7579,FUR-CH-10004997,Furniture,Chairs,480.0,560.0,3,5.0,28.0,532.0,52.0
7580,OFF-AP-10000275,Office Supplies,Appliances,2100.0,2630.0,8,5.0,131.5,2498.5,398.5
7581,OFF-AR-10004999,Office Supplies,Art,20.0,20.0,3,3.0,0.6,19.4,-0.6
7582,OFF-ST-10003816,Office Supplies,Storage,380.0,420.0,3,2.0,8.4,411.6,31.6
7583,FUR-CH-10003968,Furniture,Chairs,100.0,130.0,2,3.0,3.9,126.1,26.1
7584,TEC-PH-10000730,Technology,Phones,3150.0,3500.0,7,3.0,105.0,3395.0,245.0
7585,OFF-LA-10004409,Office Supplies,Labels,10.0,10.0,5,4.0,0.4,9.6,-0.4
7586,OFF-PA-10000675,Office Supplies,Paper,100.0,120.0,3,2.0,2.4,117.6,17.6
7587,OFF-AR-10001573,Office Supplies,Art,10.0,10.0,4,2.0,0.2,9.8,-0.2
7588,OFF-BI-10001597,Office Supplies,Binders,110.0,120.0,3,3.0,3.6,116.4,6.4
7589,FUR-FU-10001196,Furniture,Furnishings,20.0,20.0,3,5.0,1.0,19.0,-1.0
7590,OFF-AR-10004602,Office Supplies,Art,120.0,130.0,7,5.0,6.5,123.5,3.5
7591,FUR-FU-10000260,Furniture,Furnishings,60.0,60.0,9,4.0,2.4,57.6,-2.4
7592,FUR-CH-10001146,Furniture,Chairs,60.0,70.0,2,4.0,2.8,67.2,7.2
7593,OFF-AR-10000896,Office Supplies,Art,10.0,10.0,3,4.0,0.4,9.6,-0.4
7594,FUR-CH-10000309,Furniture,Chairs,730.0,890.0,3,2.0,17.8,872.2,142.2
7595,OFF-BI-10001989,Office Supplies,Binders,120.0,150.0,7,3.0,4.5,145.5,25.5
